COST CARR;D1;D1 TITLE;Product Stream;SU;SU TITLE;KU;KU TITLE;KU STATUS;RESP DEPT;PSSNO;PSS NAME;ART no;ART name;CMNO;CM NAME;FGRP;FGRP NAME;POS;PARTNO;PARTNO SUFF;PART NAME;DONOR;SYS PARTS/ CAR;Product Module
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8213;BONNET LOCK ;10;32297146;000 ;HOOD LOCK RH ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8213;BONNET LOCK ;10;32297145;000 ;HOOD LOCK LH ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8210;BONNET ;50;32297122;000 ;GAS SPRING HOOD LH ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8210;BONNET ;20;32297121;000 ;HINGE RH ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8210;BONNET ;20;32297120;000 ;HINGE LH ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280343;Instrument panel ;DECID ;93320;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8810;DASHBOARD ;12;32297089;000 ;SOUND ABSORBER KNAB ;MBOM ;1.0;Interior Room 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;210;32297060;000 ;ATTACHMENT CROSSMEMBER SI;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;210;32297059;000 ;ATTACHMENT CROSSMEMBER SI;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;220;32297057;000 ;STAY OUTER FRONT RH ;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;200;32297047;000 ;COVER PANEL CROSSMEMBER D;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;200;32297046;000 ;COVER PANEL CROSSMEMBER D;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;220;32297033;000 ;STAY OUTER FRONT LH ;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;200;32297031;000 ;BULKHEAD IP SUPPORT RH ;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;200;32297030;000 ;BULKHEAD IP SUPPORT LH ;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;200;32297029;000 ;REINFORCEMENT SIDE MEMBER;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;200;32297028;000 ;REINFORCEMENT SIDE MEMBER;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;200;32297026;000 ;SIDE MEMBER EXTEN RH ;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;200;32297025;000 ;SIDE MEMBER EXTEN LH ;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280381;Front floor ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8112;FLOOR,CENTRE ;330;32297019;000 ;BRACKET SILL MOULDING FRO;MBOM ;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280381;Front floor ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8112;FLOOR,CENTRE ;330;32297018;000 ;BRACKET SILL MOULDING FRO;MBOM ;1.0;Body Structure 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280391;Rear bumper and aero ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8916;SPOILER,PAINTED ;40;32296952;000 ;BRACKET CAMERA ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280391;Rear bumper and aero ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8916;SPOILER,PAINTED ;40;32296951;000 ;LID NOZZLE ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280395;Front bumper and aero ;DECID ;93510;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8611;BUMPER,FRONT ;10;32296921;000 ;TRIMLIST,CHROME DIAGONAL ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280395;Front bumper and aero ;DECID ;93510;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8611;BUMPER,FRONT ;10;32296920;000 ;TRIMLIST,CHROME DIAGONAL ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280395;Front bumper and aero ;DECID ;93510;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8611;BUMPER,FRONT ;55;32296811;000 ;UNDER SHIELD FRONT ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280395;Front bumper and aero ;DECID ;93510;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8611;BUMPER,FRONT ;10;32296781;000 ;OUTER CASING,UNCOLOURED F;MBOM ;1.0;Exterior Front & Rear 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;308504;Rear end mechatronics & modules ;DECID ;92630;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8327;;10;32296775;000 ;SPINDLE DRIVE ;MBOM ;2.0;Doors, Glass and Roof 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292282;INTERIOR TRIM & SYSTEMS ;265569;Acoustics & floor systems ;DECID ;93640;660;ART INTERIOR TRIM & SYSTEMS ;660;INTERIOR TRIM AND SYSTEMS ;2;P8 US Inscription 7 seats;8552;FLOOR COVERING ;170;32296255;000 ;INLAY CARPET,CHARCOAL REA;MBOM ;1.0;Interior Trim 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292282;INTERIOR TRIM & SYSTEMS ;265569;Acoustics & floor systems ;DECID ;93640;660;ART INTERIOR TRIM & SYSTEMS ;660;INTERIOR TRIM AND SYSTEMS ;2;P8 US Inscription 7 seats;8552;FLOOR COVERING ;170;32296245;000 ;CARPET KIT,CHARCOAL ;MBOM ;1.0;Interior Trim 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280395;Front bumper and aero ;DECID ;93510;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8611;BUMPER,FRONT ;10;32296214;000 ;SLED GUIDE FRONT BUMPER ;MBOM ;4.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280370;Trunklid/tailgate ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8320;TRUNK LID ;10;32296163;000 ;BUMPSTOP RH COUNTERHOLD ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280370;Trunklid/tailgate ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8320;TRUNK LID ;10;32296162;000 ;BUMPSTOP LH COUNTERHOLD ;MBOM ;1.0;Exterior Front & Rear 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;280351;HVAC SPAG2 ;DECID ;92330;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8737;CONTROL UNIT ;20;32296144;000 ;BRACKET CONTROL UNIT CCMB;MBOM ;1.0;Cabin Climatization 
V536X ;292247;SAFE VEHICLE AUTOMATION ;SAFE VEHICLE AUTOMATION ;292262;AD AND ADAS PLATFORM ;281186;AD & ADAS platform ;DECID ;96200;420;ART AD & ADAS PLATFORM ;420;AD AND ADAS PLATFORM ;2;P8 US Inscription 7 seats;3883;;10;32294607;000 ;RADAR FLR ;MBOM ;1.0;External Perception Input 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186834;IP & Tunnel Harnesses ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3740;CABLE SYSTEM,CENTRAL;460;32294558;000 ;CABLE IP ;MBOM ;1.0;Electrical Distribution 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186834;IP & Tunnel Harnesses ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3740;CABLE SYSTEM,CENTRAL;460;32294197;000 ;CABLE IP ;MBOM ;1.0;Electrical Distribution 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293616;000 ;LOCK REINFORCEMENT REAR D;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293615;000 ;LOCK REINFORCEMENT REAR D;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293614;000 ;LOUDSPEAKER BRACKET REAR ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293612;000 ;LOUDSPEAKER BRACKET REAR ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293609;000 ;HINGE REINFORCEMENT LOWER;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293607;000 ;HINGE REINFORCEMENT LOWER;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293605;000 ;HINGE REINFORCEMENT UPPER;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293603;000 ;HINGE REINFORCEMENT UPPER;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293602;000 ;BELT REINFORCEMENT OUTER ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293601;000 ;BELT REINFORCEMENT OUTER ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293600;000 ;DIAGONAL MEMBER REAR RH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293599;000 ;DIAGONAL MEMBER REAR LH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293598;000 ;OUTER PANEL REAR DOOR RH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293597;000 ;OUTER PANEL REAR DOOR LH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293594;000 ;RING FRAME REAR DOOR RH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;30;32293593;000 ;RING FRAME REAR DOOR LH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293590;000 ;LOCK REINFORCEMENT FRONT ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293589;000 ;LOCK REINFORCEMENT FRONT ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293587;000 ;LOUDSPEAKER BRACKET FRONT;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293585;000 ;LOUDSPEAKER BRACKET FRONT;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293583;000 ;HINGE REINFORCEMENT LOWER;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293581;000 ;HINGE REINFORCEMENT LOWER;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293579;000 ;HINGE REINFORCEMENT UPPER;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293577;000 ;HINGE REINFORCEMENT UPPER;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293576;000 ;REINFORCEMENT REAR VIEW M;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293575;000 ;REINFORCEMENT REAR VIEW M;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293574;000 ;BELT REINFORCEMENT OUTER ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293573;000 ;BELT REINFORCEMENT OUTER ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293572;000 ;DIAGONAL MEMBER FRONT RH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293571;000 ;DIAGONAL MEMBER FRONT LH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293570;000 ;OUTER PANEL FRONT DOOR RH;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293569;000 ;OUTER PANEL FRONT DOOR LH;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293566;000 ;RING FRAME FRONT DOOR RH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;32293565;000 ;RING FRAME FRONT DOOR LH ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280391;Rear bumper and aero ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8612;BUMPER,REAR ;10;32293518;000 ;LOAD RETAINER ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280391;Rear bumper and aero ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8612;BUMPER,REAR ;10;32293517;000 ;BRACKET LAMP RH ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280391;Rear bumper and aero ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8612;BUMPER,REAR ;10;32293516;000 ;BRACKET LAMP LH ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280391;Rear bumper and aero ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8612;BUMPER,REAR ;10;32293510;000 ;BRACKET UNISIDE RH ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280391;Rear bumper and aero ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8612;BUMPER,REAR ;10;32293509;000 ;BRACKET UNISIDE LH ;MBOM ;1.0;Exterior Front & Rear 
